Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
bebe-reborn-realista-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/FOTO_BB.jpg?v=1775650286,2,"",,,,,,,,
bebe-reborn-realista-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/BEBE.jpg?v=1775650285,3,"",,,,,,,,
bebe-reborn-realista-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/FOTO_BB2.jpg?v=1775650285,4,"",,,,,,,,
assassin-s-creed-shadows-playstation-5,Assassin’s Creed Shadows - PlayStation 5,"<p data-start=""140"" data-end=""201"" class=""""><strong data-start=""140"" data-end=""201"">Assassin’s Creed Shadows – A Lenda Começa no Japão Feudal</strong></p>
<p data-start=""203"" data-end=""416"" class="""">🟠 Dois Protagonistas, Duas Experiências ✔️ Controle Naoe, uma shinobi mortal nas sombras, e Yasuke, um samurai implacável com força brutal. Viva histórias interligadas com estilos de jogo únicos e complementares.</p>
<p data-start=""418"" data-end=""637"" class="""">🟠 Mundo Aberto Dinâmico e Reativo<br data-start=""452"" data-end=""455"">✔️ Explore o Japão do século XVI com ciclos climáticos, estações do ano e ambientes que reagem às suas ações. O mundo muda com o tempo, impactando furtividade, combate e estratégias.</p>
<p data-start=""639"" data-end=""831"" class="""">🟠 Sistema de Furtividade Aprimorado<br data-start=""675"" data-end=""678"">✔️ Novas mecânicas de infiltração permitem se esconder na grama alta, apagar lanternas, escalar telhados e atacar silenciosamente com precisão cirúrgica.</p>
<p data-start=""833"" data-end=""1021"" class="""">🟠 Combate Brutal e Preciso<br data-start=""860"" data-end=""863"">✔️ Experimente duelos intensos com katana, lanças e armas secretas. Cada golpe é pesado e decisivo, exigindo timing e tática para vencer inimigos habilidosos.</p>
<p data-start=""1023"" data-end=""1203"" class="""">🟠 Personalização de Equipamentos e Habilidades<br data-start=""1070"" data-end=""1073"">✔️ Evolua seus personagens com árvores de habilidades distintas e equipe-os com armas e armaduras que refletem seu estilo de jogo.</p>
<p data-start=""1205"" data-end=""1396"" class="""">🟠 Missões Não Lineares e Liberdade Total<br data-start=""1246"" data-end=""1249"">✔️ Escolha como abordar seus objetivos: ataque frontal com Yasuke ou infiltração silenciosa com Naoe. A decisão é sua, e o mundo reagirá de acordo.</p>
<p data-start=""1398"" data-end=""1580"" class="""">🟠 Jogos Inclusos!<br data-start=""1416"" data-end=""1419"">✔️ Assassin’s Creed Shadows oferece não apenas a campanha principal, mas também conteúdos extras e eventos sazonais que expandem a experiência ao longo do tempo.</p>
<p data-start=""1582"" data-end=""1786"" class="""">🟠 Reconhecimento da Crítica e dos Fãs<br data-start=""1620"" data-end=""1623"">✔️ Aclamado por trazer inovação à franquia, o jogo já é apontado como um dos melhores títulos da série, com elogios ao visual, narrativa e jogabilidade envolvente.</p>",Black Core,Software > Video Game Software,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,199.97,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/Capturadetela2025-04-08140631.png?v=1775650284,1,"",false,,,,kg,,,active
midea-frigobar-retro-95l-preto-110v-midea,"Midea Frigobar Retrô, 95L, Preto, 110V, Midea","<p data-start=""167"" data-end=""310"" class="""">✔️ <strong data-start=""170"" data-end=""204"">1ª Etapa – Entrada de R$200,00</strong><br data-start=""204"" data-end=""207"">🔹 No momento da compra, você realiza um pagamento inicial de <strong data-start=""269"" data-end=""281"">R$<span style=""color: rgb(43, 181, 0);"">200,00</span></strong><span style=""color: rgb(43, 181, 0);""> </span>para confirmar seu pedido.</p>
<p data-start=""312"" data-end=""513"" class="""">✔️ <strong data-start=""315"" data-end=""357"">2ª Etapa – Pagamento Final de R$<span style=""color: rgb(43, 181, 0);"">200,00</span></strong><br data-start=""357"" data-end=""360"">🔹 Assim que o código de rastreamento do pedido for gerado, você deverá efetuar o pagamento dos <strong data-start=""456"" data-end=""478"">R$<span style=""color: rgb(43, 181, 0);"">200,00 </span>restantes</strong> para que o envio seja concluído.</p>
<p data-start=""0"" data-end=""61"" class=""""><strong data-start=""0"" data-end=""59""><br><br>Frigobar Retrô – Estilo e Praticidade para Seu Ambiente</strong></p>
<p data-start=""63"" data-end=""316"" class="""">🟣 <strong data-start=""66"" data-end=""96"">Design Retrô e Sofisticado</strong><br data-start=""96"" data-end=""99"">✔️ Com um visual vintage e acabamento elegante na cor preta, o Frigobar Retrô da Midea combina charme e funcionalidade, trazendo um toque especial para qualquer ambiente, seja no quarto, escritório ou área de lazer.</p>
<p data-start=""318"" data-end=""543"" class="""">🟣 <strong data-start=""321"" data-end=""364"">Capacidade Ideal para Suas Necessidades</strong><br data-start=""364"" data-end=""367"">✔️ Com 95 litros de capacidade, ele oferece espaço suficiente para armazenar bebidas, lanches e outros itens essenciais, mantendo tudo sempre à mão e na temperatura perfeita.</p>
<p data-start=""545"" data-end=""764"" class="""">🟣 <strong data-start=""548"" data-end=""586"">Eficiência Energética e Silencioso</strong><br data-start=""586"" data-end=""589"">✔️ Projetado para um consumo eficiente de energia, o frigobar funciona de forma econômica e silenciosa, sendo perfeito para quem busca praticidade sem abrir mão do conforto.</p>
<p data-start=""766"" data-end=""951"" class="""">🟣 <strong data-start=""769"" data-end=""797"">Organização e Facilidade</strong><br data-start=""797"" data-end=""800"">✔️ Possui prateleiras ajustáveis e compartimentos estratégicos que ajudam a manter seus alimentos e bebidas organizados, otimizando o espaço interno.</p>
<p data-start=""953"" data-end=""1138"" class="""">🟣 <strong data-start=""956"" data-end=""993"">Sistema de Refrigeração Eficiente</strong><br data-start=""993"" data-end=""996"">✔️ Com um sistema de refrigeração potente, ele mantém seus itens sempre frescos e na temperatura ideal, garantindo praticidade no dia a dia.</p>
<p data-start=""1140"" data-end=""1342"" class="""">🟣 <strong data-start=""1143"" data-end=""1166"">Compacto e Versátil</strong><br data-start=""1166"" data-end=""1169"">✔️ Seu tamanho compacto facilita a instalação em diversos ambientes, oferecendo conveniência para quem deseja mais autonomia na hora de armazenar seus alimentos e bebidas.</p>
<p data-start=""1344"" data-end=""1553"" class="""">🟣 <strong data-start=""1347"" data-end=""1381"">Durabilidade e Qualidade Midea</strong><br data-start=""1381"" data-end=""1384"">✔️ Fabricado com materiais resistentes e de alta qualidade, o Frigobar Retrô da Midea é a escolha ideal para quem busca um eletrodoméstico estiloso, funcional e durável.</p>",Black Core,Uncategorized,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,399.95,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/frigob2ar.webp?v=1775650282,1,"",false,,,,kg,,,active
midea-frigobar-retro-95l-preto-110v-midea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/61F8j41yf8L.jpg?v=1775650282,2,"",,,,,,,,
midea-frigobar-retro-95l-preto-110v-midea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71W_KNQf4oL.jpg?v=1775650282,3,"",,,,,,,,
midea-frigobar-retro-95l-preto-110v-midea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71azcDr2QgL.jpg?v=1775650282,4,"",,,,,,,,
midea-frigobar-retro-95l-preto-110v-midea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71vKsHcN6QL.jpg?v=1775650282,5,"",,,,,,,,
fifa-25,EA Sports FC 25 Ps4,"<p><strong>FIFA 2025 FC25 – A Nova Era do Futebol Virtual</strong></p>
<p>🟠 <strong>FC IQ para Estratégias Avançadas</strong><br>✔️ <strong>FC IQ</strong> é a principal novidade do <strong>FIFA 2025 FC25</strong>, permitindo maior controle tático e estratégico, oferecendo aos jogadores mais <strong>liberdade e profundidade</strong> nas escolhas de jogo.</p>
<p>🟠 <strong>Modo 5v5 Rush para Competição Intensa</strong><br>✔️ O <strong>modo 5v5 Rush</strong> traz uma nova dinâmica ao jogo, permitindo partidas rápidas e emocionantes em <strong>equipes menores</strong>, perfeitas para <strong>jogadores</strong> que buscam mais <strong>agilidade e diversão</strong>.</p>
<p>🟠 <strong>Novos Papéis para Jogadores</strong><br>✔️ Com os <strong>novos papéis</strong> para jogadores, o <strong>FIFA 2025 FC25</strong> permite <strong>táticas mais personalizadas</strong>, ajustando as funções de cada atleta conforme a necessidade da sua equipe, dando mais <strong>profundidade</strong> ao planejamento tático.</p>
<p>🟠 <strong>Tecnologia de Goleiros Avançada</strong><br>✔️ A <strong>nova tecnologia de goleiros</strong> traz uma <strong>inteligência artificial</strong> mais precisa, com novos <strong>PlayStyles</strong> para essa posição, proporcionando uma experiência de jogo mais <strong>realista e desafiadora</strong>.</p>
<p>🟠 <strong>Modo Carreira com Mais Realismo</strong><br>✔️ O <strong>Modo Carreira</strong> foi totalmente reformulado, oferecendo <strong>desenvolvimento de jogadores mais realista</strong> e a oportunidade de <strong>mudar</strong> o futuro do seu time, com <strong>decisões críticas</strong> sobre transferências, finanças e táticas.</p>
<p>🟠 <strong>Competições e Ligas Licenciadas</strong><br>✔️ O jogo inclui <strong>licenças completas</strong> de ligas como a <strong>Premier League</strong>, <strong>La Liga</strong>, <strong>Bundesliga</strong> e mais, com as competições sendo disputadas de forma <strong>autêntica e fiel</strong> à realidade.</p>
<p>🟠 <strong>Jogos Inclusos</strong><br>✔️ O <strong>FIFA 2025 FC25</strong> vem com várias <strong>competições</strong> como a <strong>UEFA Champions League</strong>, <strong>UEFA Europa League</strong> e <strong>Coupe de France</strong>, proporcionando ao jogador <strong>uma experiência completa</strong> com as ligas e torneios mais populares do futebol.</p>
<p>🟠 <strong>Recepção Crítica e Reconhecimento</strong><br>✔️ O jogo foi amplamente <strong>reconhecido</strong> pela crítica, com prêmios como o de <strong>""Melhor Jogo de Esportes / Corrida""</strong> no <strong>The Game Awards 2024</strong>, oferecendo aos jogadores uma <strong>experiência envolvente</strong> e de alta qualidade.</p>
<h2><strong><br></strong></h2>",Black Core,Software > Video Game Software,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,150.01,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/jogo_ea_fc_sports_25_playstation_4_midia_fisica_1539_1_6aae6b96ce7f5466e63f19713c07e149.webp?v=1775650281,1,"",false,,,,kg,,,active
ea-sports-fc-25-playstation-5-midia-digital,EA Sports FC 25 PlayStation 5 Mídia Digital,"<p><strong>FIFA 2025 FC25 – A Nova Era do Futebol Virtual</strong></p>
<p>🟠 <strong>FC IQ para Estratégias Avançadas</strong><br>✔️ <strong>FC IQ</strong> é a principal novidade do <strong>FIFA 2025 FC25</strong>, permitindo maior controle tático e estratégico, oferecendo aos jogadores mais <strong>liberdade e profundidade</strong> nas escolhas de jogo.</p>
<p>🟠 <strong>Modo 5v5 Rush para Competição Intensa</strong><br>✔️ O <strong>modo 5v5 Rush</strong> traz uma nova dinâmica ao jogo, permitindo partidas rápidas e emocionantes em <strong>equipes menores</strong>, perfeitas para <strong>jogadores</strong> que buscam mais <strong>agilidade e diversão</strong>.</p>
<p>🟠 <strong>Novos Papéis para Jogadores</strong><br>✔️ Com os <strong>novos papéis</strong> para jogadores, o <strong>FIFA 2025 FC25</strong> permite <strong>táticas mais personalizadas</strong>, ajustando as funções de cada atleta conforme a necessidade da sua equipe, dando mais <strong>profundidade</strong> ao planejamento tático.</p>
<p>🟠 <strong>Tecnologia de Goleiros Avançada</strong><br>✔️ A <strong>nova tecnologia de goleiros</strong> traz uma <strong>inteligência artificial</strong> mais precisa, com novos <strong>PlayStyles</strong> para essa posição, proporcionando uma experiência de jogo mais <strong>realista e desafiadora</strong>.</p>
<p>🟠 <strong>Modo Carreira com Mais Realismo</strong><br>✔️ O <strong>Modo Carreira</strong> foi totalmente reformulado, oferecendo <strong>desenvolvimento de jogadores mais realista</strong> e a oportunidade de <strong>mudar</strong> o futuro do seu time, com <strong>decisões críticas</strong> sobre transferências, finanças e táticas.</p>
<p>🟠 <strong>Competições e Ligas Licenciadas</strong><br>✔️ O jogo inclui <strong>licenças completas</strong> de ligas como a <strong>Premier League</strong>, <strong>La Liga</strong>, <strong>Bundesliga</strong> e mais, com as competições sendo disputadas de forma <strong>autêntica e fiel</strong> à realidade.</p>
<p>🟠 <strong>Jogos Inclusos</strong><br>✔️ O <strong>FIFA 2025 FC25</strong> vem com várias <strong>competições</strong> como a <strong>UEFA Champions League</strong>, <strong>UEFA Europa League</strong> e <strong>Coupe de France</strong>, proporcionando ao jogador <strong>uma experiência completa</strong> com as ligas e torneios mais populares do futebol.</p>
<p>🟠 <strong>Recepção Crítica e Reconhecimento</strong><br>✔️ O jogo foi amplamente <strong>reconhecido</strong> pela crítica, com prêmios como o de <strong>""Melhor Jogo de Esportes / Corrida""</strong> no <strong>The Game Awards 2024</strong>, oferecendo aos jogadores uma <strong>experiência envolvente</strong> e de alta qualidade.</p>
<h2><br></h2>",Black Core,Software > Video Game Software,"","",false,Tipo,Secundaria,,,,,,,,,0.0,,0,deny,manual,90.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/ea-sports-fc-fifa-25-edicao-standard-para-ps5-capa-04f38c5116169fd70c17213337389337-1024-1024.webp?v=1775650279,1,"",false,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/ea-sports-fc-fifa-25-edicao-standard-para-ps5-capa-04f38c5116169fd70c17213337389337-1024-1024.webp?v=1775650279,kg,,,draft
ea-sports-fc-25-playstation-5-midia-digital,,,,,,,,,Primaria,,,,,,,,,0.0,,0,deny,manual,130.00,,true,false,,,,,"",,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/ea-sports-fc-fifa-25-edicao-standard-para-ps5-capa-04f38c5116169fd70c17213337389337-1024-1024.webp?v=1775650279,kg,,,
cadeira-gamer-thunder-x3,Cadeira Gamer Thunder X3ㅤㅤㅤ⭐⭐⭐⭐⭐,"<p><strong>Cadeira Gamer Thunder X3 – Conforto e Desempenho para o Seu Setup de Jogo</strong></p>
<p><strong>🟣 Design Ergonômico e Confortável</strong><br>✔️ A <strong>Cadeira Gamer Thunder X3</strong> foi projetada para oferecer <strong>suporte ergonômico</strong> durante longas sessões de jogo, com <strong>assento acolchoado</strong> e <strong>encosto reclinável</strong> que se adapta ao seu corpo. Ideal para quem passa horas jogando ou trabalhando, proporcionando máximo conforto.</p>
<p><strong>🟣 Ajustes Personalizados</strong><br>✔️ Com ajustes <strong>de altura, reclinação</strong> e <strong>braços</strong>, você pode configurar a cadeira de acordo com suas preferências, oferecendo <strong>apoio ideal</strong> para sua postura. O sistema de <strong>reclinagem</strong> permite ajustar a cadeira de forma precisa, alcançando até 180° para momentos de descanso.</p>
<p><strong>🟣 Construção Robusta e Durável</strong><br>✔️ A <strong>estrutura de aço</strong> e o <strong>revestimento em couro sintético</strong> de alta qualidade garantem <strong>resistência e durabilidade</strong>, tornando a <strong>Thunder X3</strong> uma cadeira robusta e confiável, capaz de suportar sessões de jogo intensas sem perder a estabilidade.</p>
<p><strong>🟣 Almofadas Adicionais para Conforto Extra</strong><br>✔️ Inclui <strong>almofadas removíveis</strong> para <strong>apoio lombar</strong> e <strong>apoio de cabeça</strong>, proporcionando alívio para a coluna e pescoço, aliviando a tensão e garantindo o máximo de conforto durante jogos prolongados.</p>
<p><strong>🟣 Rodízios de Alta Mobilidade</strong><br>✔️ Equipado com <strong>rodízios de 360°</strong>, a <strong>Cadeira Gamer Thunder X3</strong> oferece <strong>mobilidade fácil e fluida</strong>, permitindo movimentos rápidos e suaves para ajustar a posição ou se mover pela área de jogo sem esforço.</p>
<p><strong>🟣 Estilo Moderno e Visual Imponente</strong><br>✔️ Com um <strong>design futurista e agressivo</strong>, a <strong>Thunder X3</strong> é perfeita para quem deseja uma <strong>cadeira gamer</strong> que combine conforto com um visual impactante. Seu acabamento de alta qualidade e detalhes em cores vibrantes são ideais para personalizar seu setup de jogo.</p>
<p><strong>🟣 Durabilidade para Longas Sessões de Jogo</strong><br>✔️ A <strong>Cadeira Gamer Thunder X3</strong> é feita para durar, com <strong>materiais resistentes</strong> que mantêm a qualidade e o desempenho por muito mais tempo, mesmo com o uso intensivo.</p>",Black Core,Furniture > Chairs > Gaming Chairs,"","",true,Cores,rosa,,,,,,,,,0.0,,-3,deny,manual,249.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/Cadeira-gamer-ThunderX3-TGC12.jpg?v=1775650278,1,"",false,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/510S22Iv8nL.__AC_SX300_SY300_QL70_ML2.jpg?v=1775650277,kg,,,active
